user_id	name	surname	birth_date	debt
70c5a7dd-b179-497c-87ae-6723ad540dbc	Egor	Lyadskiy	2004-02-14	11369
75537ad8-f793-4dfc-971f-8412f5cac5e8	Andrew	Lyadskiy	2021-03-29	14509
76b6ef9c-4aae-4ca0-92be-10641ea7dad7	Egor	Eremenko	2024-09-14	39024
20e33125-dc54-4968-9009-66d3064b78a8	Andrew	Kostin	2018-11-03	50124
f675f4b9-c7e3-41bb-9e2f-7835f1b49775	Andrew	Eremenko	2021-10-16	
531afdfd-c953-4466-815f-5b028db671bc	Dima	Lyadskiy	2017-05-23	
03216437-2f49-4b15-9d63-b4b91fcd36c3	Danil	Eremenko	2012-09-09	26005
ff9ff7ca-fcce-4e4e-aac2-74eb752dd7e6	Dima	Prudnikov	2003-05-30	
48a00a76-2878-4fba-a39a-1753c5d8cf9f	Dima	Prudnikov	2006-08-13	
afb5b091-3a53-4e96-92f6-e2df4cf66e3e	Dima	Eremenko	2025-08-14	
2e925117-2290-4788-a602-bc1b58c96832	Danil	Prudnikov	2019-04-30	
e2970a48-09f9-4eed-8ab5-612be6cb5923	Egor	Kostin	2014-03-21	
64d617cb-b87c-44b0-be30-b98fb164902e	Egor	Kostin	2015-02-23	10291
807f2e0b-9b0a-4c1d-bb35-b83bb5f9cdd6	Andrew	Eremenko	2022-01-21	
b6305071-9672-4163-b9ba-04901077c8cf	Egor	Lyadskiy	2026-02-05	63973
cc154991-d051-47bd-8aca-82e53e4c3403	Danil	Prudnikov	2032-11-19	
9e906c91-e72d-4842-b8fc-640bbce02f3b	Danil	Eremenko	2024-06-23	
1ea1e263-2e2f-44fb-a793-32aad1d48ee2	Andrew	Kostin	2011-08-09	40781
ce33ebd0-b65f-41dc-aa60-9c65dc1950f1	Dima	Kostin	2018-11-19	45096
2ad7c796-a382-4501-9a95-489bb50bfe74	Andrew	Prudnikov	2018-06-08	39787
aa183e86-93b1-469b-a3f4-db32dd2c1112	Dima	Kostin	2026-06-06	
71f6d92a-d188-48ce-8acf-c3d8fef0a026	Danil	Lyadskiy	2013-03-07	
6172185c-e8c0-41ac-8286-0bbe5faf6da1	Dima	Prudnikov	2022-03-28	49769
d0c8f442-2305-4137-a753-c86e05bd4f9f	Egor	Eremenko	2025-11-10	32763
bb593be4-eba7-4d2c-9a7e-600442b3c8a2	Dima	Lyadskiy	2028-04-27	12371
163705d7-59a6-4361-a292-1f06f51bd7aa	Andrew	Prudnikov	2023-02-09	15325
d1089363-0722-49ba-8b52-a9ff862ea994	Andrew	Eremenko	2015-04-13	
560e9cb4-b27c-4b85-9942-d65731b8bfd0	Dima	Prudnikov	2009-03-25	12995
1544e4a1-3cf5-4e4a-95f2-98f495dd3a56	Andrew	Eremenko	2029-03-31	
b73b217a-5b95-4f7d-bd08-d98c8780eddf	Andrew	Eremenko	2028-12-04	
f711e9b7-6ada-4dfc-9c04-f1e5d19071fd	Andrew	Eremenko	2024-02-18	
94989dfb-b189-4c08-b935-408f794f20a8	Andrew	Kostin	2022-10-15	39925
02927374-b293-4b16-8bd7-b041adf2f461	Danil	Eremenko	2033-04-19	30658
524eaa22-7a91-4c3a-a224-9a4eba9849ae	Dima	Lyadskiy	2025-11-21	
6b4b1444-c841-4e49-95be-b6fbdf72749a	Danil	Eremenko	2020-12-03	31637
f50a082f-d7b8-4202-b242-50ae5a1c01cc	Dima	Eremenko	2009-06-03	
a72d4a77-ee9c-48c0-8242-d0eff55d6259	Andrew	Eremenko	2004-06-10	
39933bf5-4830-41bb-a6c7-bab428176eeb	Dima	Lyadskiy	2002-08-12	41241
d5665e4d-693d-44a3-a51e-b5098a5b816c	Dima	Kostin	2025-03-21	48554
d06e55e3-7caa-42c6-a0eb-20c159ebc0b4	Danil	Lyadskiy	2005-08-25	
2ed65174-99a2-4f7d-a918-acc80f73c2d3	Andrew	Prudnikov	2014-09-16	
290a56ab-ac51-4912-99c3-da2e078d8a75	Dima	Eremenko	2017-08-15	
ce2f0f0a-318c-42a5-9c04-9ebb8d5d4353	Egor	Eremenko	2007-03-15	
94e0b065-0942-4124-81d1-0791d30360cd	Danil	Prudnikov	2014-09-11	
7a0f533e-168e-49e2-bacc-09a1fde5c805	Andrew	Kostin	2007-09-12	
41bd84ca-59de-44c8-b554-575d6c9c8cba	Dima	Kostin	2022-05-08	47870
98de50ed-b082-4a79-9a9c-e21fc99ef4f6	Egor	Prudnikov	2025-10-17	
b2a3f95e-94ac-4c7f-958b-d9980956c561	Egor	Prudnikov	2028-03-29	21546
6e771f3a-41ba-4909-b6e4-9340773601e2	Andrew	Prudnikov	2017-02-01	34913
e6fdc4df-7a62-4eab-be13-35fc05ccbe02	Andrew	Lyadskiy	2029-07-09	
4e0dd991-c65f-435a-b353-8919bee7d394	Egor	Lyadskiy	2015-05-28	
ed845164-0882-4dad-ae54-ebdad6b97efb	Danil	Eremenko	2011-07-11	
008d706f-94ef-4c41-b825-849520e15ef1	Danil	Prudnikov	2015-06-09	20286
eaf9a31c-037a-404c-9f12-7a1201ace9c5	Egor	Lyadskiy	2019-01-12	23984
8880c80a-cac3-4a76-9280-eb30249864f2	Dima	Lyadskiy	2013-03-03	
1a143947-cc92-488f-a22f-b0bf46668142	Andrew	Eremenko	2029-04-24	
80b79d9d-eb8f-422d-8b27-b865451d1a82	Andrew	Prudnikov	2004-12-12	
825cc5b0-ab2d-4841-a6c7-fc17022abffe	Dima	Eremenko	2026-07-19	
115429d7-21e7-4da5-9128-41a32df2126f	Andrew	Prudnikov	2022-11-19	
3fdea4ad-c6ae-481c-bcca-c85d1761617f	Dima	Lyadskiy	2031-07-29	19021
bf2631b2-e4b8-4529-9f09-55572d3330f3	Egor	Eremenko	2022-10-01	
73478be1-1b3e-40c9-9d38-b66cc14732d5	Danil	Prudnikov	2005-03-14	955
9d5eebb9-022c-4d36-a991-013ac55aa9c2	Dima	Prudnikov	2022-06-29	1665
ff2dea63-f204-4c37-9ddc-c4e59abcc830	Danil	Eremenko	2019-01-09	29659
d0f706ae-224e-4ff8-b8e5-3630f4534ac8	Andrew	Prudnikov	2011-04-23	
906ba861-a3c9-4369-8b31-99f68eadb9d1	Egor	Eremenko	2024-03-27	16567
9fb4fe90-31d6-4f0a-bbb6-ca1e28908d2f	Dima	Lyadskiy	2019-06-20	45952
e564eea7-3dac-4ea4-941d-633597b05dbb	Danil	Prudnikov	2030-08-28	23668
5cfdd163-40cc-47be-bc46-ac83fc6a093a	Andrew	Eremenko	2018-04-25	34660
655c9bf4-2169-49f4-9b4f-73dd744c6a21	Danil	Eremenko	2005-07-17	46621
4d6df50d-875e-415d-aa1e-33b5921dc776	Egor	Lyadskiy	2025-05-24	
361216c1-250b-418d-aa8c-0a6dda18c2ad	Dima	Kostin	2003-09-03	13666
3133be5c-42ca-4bdb-b886-6405a0a075f0	Danil	Kostin	2027-09-10	47113
272960a5-5335-4884-8e3b-a6c036192c93	Egor	Kostin	2021-02-22	37690
9114d7ef-9e7a-4197-80d6-7765871f4b7a	Danil	Prudnikov	2009-04-05	9096
dfc37bdc-beb8-41cf-b01a-199a5f7b03e9	Egor	Kostin	2009-10-15	53426
5abb2599-edb2-442b-85bf-fb93c68bbd9f	Danil	Eremenko	2003-09-06	
e395b5eb-ed3a-4878-ac11-31e6e13863aa	Egor	Lyadskiy	2028-10-22	
4c262ce1-9246-4a80-9bb4-08c555ef2902	Egor	Kostin	2022-01-02	
aeeddc96-4805-4150-8f8f-49d83d8c02b5	Egor	Lyadskiy	2029-02-26	
96631d2a-fb36-48bb-8650-7b63bfbe4546	Andrew	Kostin	2027-12-18	38970
116d9116-a40d-4ea0-87cd-d17176909e3f	Egor	Kostin	2010-01-29	28219
1813bfee-9c28-479c-9346-17a1cc9bbb5d	Andrew	Kostin	2015-06-01	50328
676a1184-c7fa-4a68-a64f-b09ef405ddc4	Andrew	Prudnikov	2029-11-28	
ab0fad82-4053-4d4f-9fd4-8987fa44b378	Andrew	Eremenko	2016-01-29	39138
c5aa3fcb-50e7-4093-af80-c5c37e2c44c4	Dima	Prudnikov	2023-12-05	
129c0706-5a8a-41c4-84fc-0665cfbb7a51	Danil	Prudnikov	2009-07-31	5620
ffd364a6-75a7-4e2a-8e8d-54e04481357f	Dima	Lyadskiy	2017-09-03	
3c22a7d5-9a9d-407d-936b-3e7a10c489f8	Dima	Kostin	2018-04-24	
dcf9b06e-cdda-4533-b0e8-5adbbd82fc72	Dima	Lyadskiy	2010-01-20	
c9c9078d-7e41-4145-9f7b-e88b4070c045	Danil	Eremenko	2002-06-08	40277
d6e07021-12ff-42c4-b1da-e6f1be0747fb	Egor	Prudnikov	2026-09-23	
dd8869fb-7c5e-404b-acda-d8211750fe0b	Egor	Kostin	2027-01-31	
80d89a1f-09ab-4a3c-b360-272691536006	Andrew	Prudnikov	2022-07-13	
efb6eefd-b8ea-471d-b928-0fa13eccb027	Danil	Prudnikov	2011-12-12	
6ff60e2e-ad37-4392-9d41-b8257d4de3e7	Andrew	Prudnikov	2001-10-26	19965
5bab50d6-80ae-4c00-89ea-72bdab827fd7	Dima	Prudnikov	2011-01-06	
0b08108e-da40-4fc4-8694-f93bbe1705ee	Danil	Prudnikov	2005-12-17	32806
e60c60a7-4866-44df-b73a-b3724c62e023	Andrew	Kostin	2002-06-09	16431
6870b724-5122-45b1-ae35-5843ed86f394	Danil	Eremenko	2030-08-23	
0ef5ca13-3ed4-4e12-93dd-12c2c891464e	Andrew	Lyadskiy	2002-04-10	
89b67a20-b410-45ac-9eb2-20f3cc759edf	Andrew	Lyadskiy	2010-08-22	2593
ae821580-ff51-41de-ac09-14fe4e054040	Dima	Lyadskiy	2021-09-26	48918
06d44293-f1c3-4e03-8d5e-eba0bd9449aa	Andrew	Kostin	2006-12-02	31567
6e9f8ed4-b2c4-47f1-be3d-84b81170b6f3	Andrew	Kostin	2005-11-09	46567
c9d94fa9-f300-45cf-9107-b5f578694c18	Dima	Lyadskiy	2008-12-05	60261
